Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
EVERTRUST BK,IBT HC,949,2297998,"CITY OF INDUSTRY, CA",SNM,871,871,100,97,7,0,N
JUNIATA VALLEY BK,JUNIATA VALLEY FNCL CORP,950,215710,"MIFFLINTOWN, PA",SNM,871,871,100,97,14,0,N
FARMERS NB,PROPHETSTOWN BKG CO,951,933041,"PROPHETSTOWN, IL",NAT,870,870,100,97,2,0,N
LINDELL B&TC,FIRST IL BANCORP,952,185859,"SAINT LOUIS, MO",SMB,869,869,100,97,14,0,N
FIRST NB OF MIDDLE TN,FIRST MCMINNVILLE CORP,953,87234,"MCMINNVILLE, TN",NAT,866,866,100,97,9,0,N
FIRST SECURITY BK,SECURITY CAPITAL CORP,954,718145,"BATESVILLE, MS",SNM,865,865,100,97,16,0,N
FIRST NB,MCGREGOR BSHRS,955,895055,"MC GREGOR, TX",NAT,865,865,100,97,4,0,N
FIRST CMRL BK USA,,956,2332910,"ALHAMBRA, CA",SNM,863,863,100,97,7,0,N
FRONTIER BK OF TX,FRONTIER CMNTY BSHRS,957,3472046,"ELGIN, TX",SNM,861,861,100,97,6,0,N
FARMERS & MRCHS BK,COUNTRY BSHRS,958,455552,"MILFORD, NE",SNM,861,861,100,97,11,0,N
BANK OF EASTERN OR,BEO BC,959,14865,"HEPPNER, OR",SNM,861,861,100,97,20,0,N
FIRST TX BK,FIRST TX BC,960,444350,"GEORGETOWN, TX",SNM,858,858,100,97,6,0,N
FIRST B&TC,,961,1228034,"DUNCAN, OK",SNM,856,856,100,97,12,0,N
PRIME MERIDIAN BK,PRIME MERIDIAN HC,962,3690701,"TALLAHASSEE, FL",SNM,854,854,100,97,3,0,N
LEDYARD NB,LEDYARD FNCL GRP,963,1863097,"NORWICH, VT",NAT,854,854,100,97,10,0,N
LEGENDS BK,LEGENDS FNCL HOLD,964,2745426,"CLARKSVILLE, TN",SNM,854,854,100,97,8,0,N
WESTBURY BK,WESTBURY BC,965,524971,"WAUKESHA, WI",SNM,853,853,100,97,8,0,N
CALVIN B TAYLOR BKG CO BERLI,CALVIN B TAYLOR BSHRS,966,39327,"BERLIN, MD",SNM,851,851,100,97,11,0,N
FIRST CMRL BK,FIRST CMRL BSHRS,967,2948058,"JACKSON, MS",SNM,851,851,100,97,4,0,N
COMMUNITY NB,COMMUNITY BSHRS,968,354552,"SENECA, KS",NAT,848,848,100,97,5,0,N
KILLBUCK SVGS BK CO,KILLBUCK BSHRS,969,1017425,"KILLBUCK, OH",SMB,846,846,100,97,10,0,N
PILOT GROVE SVG BK,PILOT GROVE SVGS BK ESOP,970,585749,"PILOT GROVE, IA",SNM,846,846,100,97,13,0,N
AFFINITY BK NA,AFFINITY BSHRS,971,321273,"COVINGTON, GA",NAT,843,843,100,97,2,0,N
OAKWOOD BK,OAKWOOD BSHRS,972,960560,"DALLAS, TX",SNM,843,843,100,97,5,0,N
CLEAR FORK BK NA,ALBANY BSHRS,973,340751,"ALBANY, TX",NAT,842,842,100,97,5,0,N
HEARTLAND BK,GENEVA ST CO,974,88455,"GENEVA, NE",SNM,842,842,100,97,12,0,N
FARMERS & MRCH BK,KUJAWA FAM HOLDS,975,574949,"BERLIN, WI",SMB,842,842,100,97,1,0,N
FARMERS BK,FIRST FARMERS BSHRS,976,901938,"PORTLAND, TN",SNM,841,841,100,97,8,0,N
TRADITIONS BK,TRADITIONS BC,977,3145797,"YORK, PA",SNM,840,840,100,97,6,0,N
VERMILLION ST BK,VERMILLION BSHRS,978,208057,"VERMILLION, MN",SNM,839,839,100,97,5,0,N
AXIOM BK NA,AXIOM BSHRS,979,408875,"MAITLAND, FL",NAT,837,837,100,97,6,0,N
FIRST BK,FIRST BC,980,451068,"KETCHIKAN, AK",SNM,836,836,100,97,7,0,N
BANKIOWA,FIDELITY BAN CORP,981,737548,"CEDAR RAPIDS, IA",SNM,834,834,100,97,12,0,N
TRIAD BK,TRIAD BC,982,3374382,"FRONTENAC, MO",SNM,834,834,100,97,1,0,N
INSBANK,INSCORP,983,2877345,"NASHVILLE, TN",SMB,834,834,100,97,1,0,N
FIRST AMER B&TC,FIRST AMER BC,984,921039,"ATHENS, GA",SNM,833,833,100,97,6,0,N
TEXAS NB,TNB BSHRS,985,497954,"MERCEDES, TX",NAT,830,830,100,97,7,0,N
SCHERTZ B&TC,SCHERTZ BSHRS CORP,986,583268,"SCHERTZ, TX",SNM,830,830,100,97,5,0,N
BANK OF CHARLES TOWN,POTOMAC BSHRS,987,1014125,"CHARLES TOWN, WV",SNM,830,830,100,97,8,0,N
DMB CMNTY BK,DMB CORP,988,56548,"MADISON, WI",SNM,827,827,100,97,1,0,N
NEW PEOPLES BK,NEW PEOPLES BSHRS,989,2736451,"HONAKER, VA",SMB,827,827,100,97,16,0,N
STATE BK,LIZTON FC,990,345747,"BROWNSBURG, IN",SNM,826,826,100,97,9,0,N
AMERASIA BK,,991,1169650,"FLUSHING, NY",SNM,826,826,100,97,6,0,N
1ST COLONIAL CMNTY BK,1ST COLONIAL BC,992,2920773,"COLLINGSWOOD, NJ",SNM,825,825,100,97,2,0,N
BALLSTON SPA NB,BALLSTON SPA BC,993,505,"BALLSTON SPA, NY",NAT,821,821,100,97,12,0,N
TEXAS BK,HENDERSON TX BSHRS,994,414764,"HENDERSON, TX",SNM,821,821,100,97,10,0,N
SECURITY BK,PAWNEE HC,995,516855,"TULSA, OK",SMB,820,820,100,97,0,0,N
CNB BK,CARLSBAD BC,996,219651,"CARLSBAD, NM",SNM,818,818,100,97,2,0,N
OLD FT BKG CO,OLD FT BKG CO ESOP,997,564324,"OLD FORT, OH",SNM,818,818,100,97,9,0,N
FOCUS BK,SECURITY STATE BSHRS,998,498148,"CHARLESTON, MO",SNM,818,818,100,97,10,0,N
PINNACLE BK,,999,3455227,"MORGAN HILL, CA",SNM,817,817,100,97,4,0,N
PLAINS ST BK,PLAINS ACQ CORP,1000,972862,"HUMBLE, TX",SNM,817,817,100,97,5,0,N
OXFORD BK,OXFORD BK CORP,1001,448040,"OXFORD, MI",SMB,817,817,100,97,8,0,N
BAC CMNTY BK,BAC FNCL,1002,5461,"STOCKTON, CA",SNM,817,817,100,97,7,0,N
BLUE RIDGE B&TC,BLUE RIDGE BSHRS,1003,935250,"INDEPENDENCE, MO",SNM,814,814,100,97,7,0,N
UNIFIED BK,UNITED BC,1004,584724,"MARTINS FERRY, OH",SNM,813,813,100,97,17,0,N
VISIONBANK OF IA,VISIONBANKSHARES,1005,269049,"AMES, IA",SMB,812,812,100,97,12,0,N
WAYNE SVG CMNTY BK,WAYNE SAV BSHR INC,1006,985479,"WOOSTER, OH",SNM,811,811,100,97,13,0,N
COMMUNITY BK,MANSFIELD BSHRS,1007,974754,"MANSFIELD, LA",SNM,811,811,100,97,11,0,N
RELIABANK DAKOTA,BIG SIOUX FNCL,1008,108951,"ESTELLINE, SD",SNM,810,810,100,97,9,0,N
TEXAS NB,TEXAS NAT BC,1009,739355,"JACKSONVILLE, TX",NAT,807,807,100,97,8,0,N
FIRST ST BK,LOUISE BSHRS,1010,888552,"LOUISE, TX",SNM,807,807,100,97,11,0,N
MECHANICS BK,MECHANICS FNCL CORP,1011,943675,"MANSFIELD, OH",SNM,807,807,100,97,8,0,N
DIAMOND BK,BAINUM BANCORP,1012,27847,"MURFREESBORO, AR",SMB,806,806,100,97,16,0,N
PEOPLES B&TC CO,LINCOLN CTY BC,1013,909055,"TROY, MO",SMB,806,806,100,97,8,0,N
PROGRESSIVE BK,PROGRESSIVE BC,1014,1007154,"MONROE, LA",SNM,806,806,100,97,8,0,N
TRUSTAR BK,,1015,5349218,"GREAT FALLS, VA",SNM,804,804,100,97,2,0,N
FNBC BK,FNBC BC,1016,100843,"ASH FLAT, AR",SMB,804,804,100,97,15,0,N
PIONEER BK,CITIZENS BK GROUP,1017,920854,"MAPLETON, MN",SMB,803,803,100,97,5,0,N
RIO BK,RIO FNCL SVC,1018,956750,"MCALLEN, TX",SNM,803,803,100,97,15,0,N
FARMERS & MRCH BK,FARMERS & MRCHS BSHRS,1019,891226,"UPPERCO, MD",SNM,800,800,100,98,8,0,N
CITIZENS ST BK OF NEW CASTLE,TOWN FC,1020,1000641,"NEW CASTLE, IN",SNM,799,799,100,98,10,0,N
PEOPLES BK,PEOPLES FC,1021,870539,"BILOXI, MS",SNM,797,797,100,98,16,0,N
HAWAII NB,HAWAII NAT BSHRS,1022,915065,"HONOLULU, HI",NAT,797,797,100,98,10,0,N
HICKORY POINT B&TC,FIRST IL CORP,1023,550635,"DECATUR, IL",SNM,797,797,100,98,9,0,N
PRAIRIE ST B&TC,AMERICAN CENT FNCL GRP,1024,1222948,"SPRINGFIELD, IL",SNM,795,795,100,98,17,0,N
RESOURCE BK NA,RESOURCE BSHRS,1025,235530,"DEKALB, IL",NAT,793,793,100,98,13,0,N
WESTERN CMRC BK,WESTERN CMRC BSHRS CARLSBAD,1026,169756,"CARLSBAD, NM",SNM,791,791,100,98,11,0,N
FCN BK NA,FCN BANC CORP,1027,321947,"BROOKVILLE, IN",NAT,791,791,100,98,5,0,N
OPTIMUMBANK,OPTIMUMBANK HOLD,1028,2953418,"FORT LAUDERDALE, FL",SNM,791,791,100,98,1,0,N
BANK OF BOTETOURT,,1029,759625,"BUCHANAN, VA",SNM,791,791,100,98,12,0,N
CITIZENS BK,CITIZENS BK ESOP RET SAV PLAN,1030,961259,"FARMINGTON, NM",SNM,791,791,100,98,5,0,N
FIRST CMNTY BK OF TN,FIRST CMNTY BC,1031,1188772,"SHELBYVILLE, TN",SNM,790,790,100,98,3,0,N
FIRST CAP BK,FIRST CAP BSHRS,1032,2849463,"CHARLESTON, SC",SNM,789,789,100,98,3,0,N
BANK OF THE WEST,GREATER SW BSHRS,1033,859552,"GRAPEVINE, TX",SNM,787,787,100,98,10,0,N
POINTS WEST CMNTY BK,FIRST NE BANCS,1034,444556,"WINDSOR, CO",SNM,784,784,100,98,20,0,N
HIGHLAND BK,HIGHLAND BSHRS,1035,764058,"SAINT MICHAEL, MN",SNM,784,784,100,98,7,0,N
NEW MILLENNIUM BK,NMB FC,1036,2833882,"FORT LEE, NJ",SNM,784,784,100,98,9,0,N
FIRST S ST BK,FIRST BSHRS OF STEVENSON,1037,246134,"STEVENSON, AL",SNM,783,783,100,98,10,0,N
QUAIL CREEK BK,QUAIL CREEK BSHRS,1038,507152,"OKLAHOMA CITY, OK",SNM,783,783,100,98,0,0,N
FIRST NB,INDUSTRY BSHRS,1039,91754,"BELLVILLE, TX",NAT,782,782,100,98,2,0,N
FIRST ST BK MIDDLEBURY,CRYSTAL VALLEY FC,1040,967046,"MIDDLEBURY, IN",SNM,781,781,100,98,6,0,N
MANUFACTURERS B&TC,MBT CORP,1041,215345,"FOREST CITY, IA",SNM,775,775,100,98,9,0,N
FIRST NB NORTH,WALKER BAN CO,1042,805755,"WALKER, MN",NAT,775,775,100,98,9,0,N
MAINSTREET CMNTY BK OF FLORI,,1043,3217957,"DELAND, FL",SNM,774,774,100,98,7,0,N
FIRST NB OK,FIRST BC OF OK,1044,525053,"OKLAHOMA CITY, OK",NAT,773,773,100,98,3,0,N
WINTER PARK NB,,1045,5143788,"WINTER PARK, FL",NAT,770,770,100,98,0,0,N
SPIRITBANK,SPIRIT BC,1046,142955,"TULSA, OK",SNM,770,770,100,98,5,0,N
FIRST NORTHERN BK OF WY,FIRST NAT BUFFALO BSHRS,1047,868956,"BUFFALO, WY",SMB,769,769,100,98,4,0,N
BNA BK,BNA BSHRS,1048,916745,"NEW ALBANY, MS",SNM,768,768,100,98,6,0,N
FRANKLIN B&TC,FRANKLIN BANCORP,1049,493844,"FRANKLIN, KY",SNM,767,767,100,98,4,0,N
CNB ST LOUIS BK,CARDINAL BC,1050,870650,"MAPLEWOOD, MO",SNM,766,766,100,98,5,0,N
ALLIANCE BK,ALLIANCE FS,1051,166652,"LAKE CITY, MN",SNM,766,766,100,98,5,0,N
PEOPLES BK OF CMRC,PBCO FC,1052,2661861,"MEDFORD, OR",SNM,765,765,100,98,18,0,N
TERRABANK NA,,1053,238737,"MIAMI, FL",NAT,762,762,100,98,2,0,N
DBA OR PACIFIC BK,OREGON PACIFIC BC,1054,160360,"FLORENCE, OR",SMB,761,761,100,98,5,0,N
CITIZENS BK,,1055,126834,"CARTHAGE, TN",SNM,761,761,100,98,7,0,N
ONEUNITED BK,,1056,935308,"BOSTON, MA",SNM,756,756,100,98,8,0,N
VAST BK NA,VAST HOLDS,1057,347956,"TULSA, OK",NAT,755,755,100,98,3,0,N
JONESBORO ST BK,JONESBORO BSHRS,1058,121651,"JONESBORO, LA",SNM,753,753,100,98,0,0,N
FIRST FED CMNTY BK NA,FFD FC,1059,540775,"DOVER, OH",NAT,753,753,100,98,7,0,N
PARAGON BK,PARAGON FNCL SOLUTIONS,1060,3288452,"MEMPHIS, TN",SNM,752,752,100,98,7,0,N
CAROLINA B&TC,FIRST CAROLINA BSHRS CORP,1061,355120,"LAMAR, SC",SNM,751,751,100,98,13,0,N
BANK OF SUN PRAIRIE,BOSP BSHRS,1062,124344,"SUN PRAIRIE, WI",SNM,750,750,100,98,4,0,N
AMERICAN BK&TR CO,FIRST BRECKINRIDGE BSHRS,1063,2919898,"BOWLING GREEN, KY",SNM,749,749,100,98,5,0,N
NORTHEAST BK,NORTHEAST SECURITIES CORP,1064,689357,"MINNEAPOLIS, MN",SNM,748,748,100,98,2,0,N
STONE BK,MO/ARK BSHRS,1065,913146,"MOUNTAIN VIEW, AR",SMB,748,748,100,98,6,0,N
ARTHUR ST BK,,1066,591320,"UNION, SC",SNM,746,746,100,98,68,0,N
DAIRY ST BK,DAIRY ST BC,1067,57451,"RICE LAKE, WI",SNM,743,743,100,98,11,0,N
ALBANY B&TC NA,ALBANK CORP,1068,2732,"CHICAGO, IL",NAT,742,742,100,98,3,0,N
CITIZENS TR BK,CITIZENS BSHRS CORP,1069,680130,"ATLANTA, GA",SMB,741,741,100,98,6,0,N
CUSB BK,HOW-WIN DEV CO,1070,900146,"CRESCO, IA",SMB,741,741,100,98,6,0,N
PRIME ALLI BK,,1071,3309571,"WOODS CROSS, UT",SNM,740,740,100,98,0,0,N
WILSON & MUIR B&TC,WILSON & MUIR BANCORP,1072,899343,"BARDSTOWN, KY",SNM,740,740,100,98,10,0,N
FIRST BK OF GREENWICH,FIRST GREENWICH FNCL,1073,3466988,"COS COB, CT",SNM,740,740,100,98,2,0,N
INDUSTRIAL BK,IBW FC,1074,536527,"WASHINGTON, DC",SNM,739,739,100,98,8,0,N
F&M BK,F&M BSHRS,1075,163857,"EDMOND, OK",SNM,738,738,100,98,7,0,N
MIDWEST BK,MIDWEST BK GROUP,1076,806958,"DETROIT LAKES, MN",SNM,738,738,100,98,6,0,N
CITIZENS 1ST BK,,1077,869663,"TYLER, TX",SMB,737,737,100,98,3,0,N
ROYAL BK,ROYAL BSHRS,1078,532042,"ELROY, WI",SNM,736,736,100,98,20,0,N
PROSPECT BK,EDGAR CTY BANC SHARES,1079,738143,"PARIS, IL",SNM,735,735,100,98,10,0,N
VILLAGE BK,VILLAGE BK & TR FC,1080,2760232,"MIDLOTHIAN, VA",SNM,735,735,100,98,8,0,N
PENDLETON CMNTY BK,ALLEGHENY BSHRS,1081,370020,"FRANKLIN, WV",SNM,734,734,100,98,12,0,N
SECURITY B&TC,SECURITY BSHRS CO,1082,1001059,"GLENCOE, MN",SNM,734,734,100,98,12,0,N
BANK OF BRIDGER NA,BRIDGER CO,1083,17950,"BRIDGER, MT",NAT,734,734,100,98,11,0,N
GRASSHOPPER BK NA,GRASSHOPPER BC,1084,5210989,"NEW YORK, NY",NAT,734,734,100,98,1,0,N
ITASCA B&TC,ITASCA BC,1085,812436,"ITASCA, IL",SNM,734,734,100,98,1,0,N
MRV BKS,MRV FNCL CORP,1086,3482111,"SAINTE GENEVIEVE, MO",SNM,733,733,100,98,4,0,N
CITY ST BK,ALBRECHT FS,1087,252041,"NORWALK, IA",SNM,732,732,100,98,7,0,N
COMMUNITY FIRST BK IN,COMMUNITY FIRST FC,1088,3165357,"KOKOMO, IN",SNM,731,731,100,98,6,0,N
PEOPLES BK CO,PEOPLES HC,1089,702911,"COLDWATER, OH",SNM,731,731,100,98,6,0,N
GOLDEN ST BK,GOLDEN ST BC,1090,3224375,"GLENDALE, CA",SNM,730,730,100,98,1,0,N
TIMBERLINE BK,TIMBERLINE BC,1091,3271986,"GRAND JUNCTION, CO",SNM,729,729,100,98,2,0,N
WHEATLAND BK,COMMUNITY FNCL GRP,1092,129479,"SPOKANE, WA",SNM,728,728,100,98,13,0,N
21ST CENTURY BK,CROSSTOWN HC,1093,340256,"LORETTO, MN",SNM,728,728,100,98,6,0,N
FIRST MW BK OF THE OZARKS,MIDWEST BC INC & AFFIL ESOP TR,1094,228158,"POPLAR BLUFF, MO",SNM,728,728,100,98,10,0,N
HIAWATHA NB,LAKE SHORE III CORP,1095,505550,"HAGER CITY, WI",NAT,728,728,100,98,6,0,N
FORTRESS BK,FIRST ST BC,1096,953535,"PEORIA, IL",SNM,726,726,100,98,9,0,N
BANK OF OLD MONROE,CUIVRE RIVER BSHRS,1097,880855,"OLD MONROE, MO",SNM,726,726,100,98,4,0,N
CUMBERLAND VALLEY NB&TC,CUMBERLAND VALLEY FNCL CO,1098,647218,"EAST BERNSTADT, KY",NAT,726,726,100,98,14,0,N
HOME ST BK NA,HOME ST BC,1099,696430,"CRYSTAL LAKE, IL",NAT,724,724,100,98,6,0,N
TRADITIONS BK,TRADITIONS BSHRS,1100,3194692,"CULLMAN, AL",SNM,724,724,100,98,5,0,N
HEBRON SVG BK,HSB BANCORP,1101,780722,"HEBRON, MD",SNM,724,724,100,98,12,0,N
MINSTER BK,MINSTER FNCL CORP,1102,604024,"MINSTER, OH",SMB,723,723,100,98,6,0,N
PRIMEBANK,PRIMEBANK,1103,671147,"LE MARS, IA",SMB,721,721,100,98,3,0,N
WEST SHORE BK,WEST SHORE BK CORP,1104,832546,"LUDINGTON, MI",SNM,721,721,100,98,8,0,N
FIRST ST BK,JANE AUSTIN CHAPMAN LP,1105,264455,"ATHENS, TX",SNM,721,721,100,98,10,0,N
CLASSIC BK NA,CAMERON FC,1106,182951,"CAMERON, TX",NAT,720,720,100,98,6,0,N
FARMERS ST BK,FARMERS ST FC,1107,475354,"VICTOR, MT",SMB,718,718,100,98,9,0,N
KLEBERG BK NA,KLEBERG & CO BKR,1108,556459,"KINGSVILLE, TX",NAT,718,718,100,98,3,0,N
FIRST UT BK,FIRST UT BC,1109,207872,"SALT LAKE CITY, UT",SNM,718,718,100,98,6,0,N
HARMONY BK,HARMONY BSHRS,1110,3297490,"DALLAS, TX",SNM,717,717,100,98,10,0,N
FIRST CMNTY BK,FIRST SAN BENITO BSHRS CORP,1111,334264,"SAN BENITO, TX",SNM,717,717,100,98,8,0,N
PROMISEONE BK,PROMISEONE BC,1112,3832127,"DULUTH, GA",SNM,715,715,100,98,6,0,N
HEARTLAND NB,HEARTLAND BSHRS,1113,2800491,"SEBRING, FL",NAT,713,713,100,98,3,0,N
PEACH ST B&TC,PEACH ST BSHRS,1114,3348468,"GAINESVILLE, GA",SNM,713,713,100,98,1,0,N
FIRST BK,FIRST WAVERLY CORP,1115,376442,"WAVERLY, IA",SMB,711,711,100,98,8,0,N
BAKER BOYER NB,BAKER BOYER BC,1116,69678,"WALLA WALLA, WA",NAT,709,709,100,98,5,0,N
DECORAH B&TC,SECURITY AGY,1117,872047,"DECORAH, IA",SNM,709,709,100,98,2,0,N
WESTERN BK,CIRCLE I BK GRP,1118,199463,"LUBBOCK, TX",SNM,708,708,100,98,9,0,N
COUNTYBANK,TCB CORP,1119,271529,"GREENWOOD, SC",SNM,708,708,100,98,6,0,N
CENTENNIAL BK,F&M BSHRS,1120,531250,"TREZEVANT, TN",SNM,708,708,100,98,11,0,N
FREEDOM BK,FREEDOM BC,1121,3729124,"MAYWOOD, NJ",SNM,707,707,100,98,4,0,N
WESTERN ST BK,WHITCORP FC,1122,988153,"GARDEN CITY, KS",SNM,707,707,100,98,8,0,N
IXONIA BK,IXONIA BSHRS,1123,529341,"IXONIA, WI",SNM,707,707,100,98,6,0,N
PENNIAN BK,FIRST CMNTY FNCL CORP,1124,212018,"MIFFLINTOWN, PA",SNM,706,706,100,98,9,0,N
FIRST OPTION BK,OSAWATOMIE AGY,1125,285852,"OSAWATOMIE, KS",SMB,706,706,100,98,9,0,N
FIELD & MAIN BK,FIELD & MAIN BC,1126,618740,"HENDERSON, KY",SMB,705,705,100,98,5,0,N
FIRST BK,PIONEER BC,1127,131436,"CLEWISTON, FL",SNM,704,704,100,98,6,0,N
LEGACY BK,COLWICH FC,1128,785950,"COLWICH, KS",SNM,704,704,100,98,8,0,N
FIRST LIBERTY BK,FIRST LIBERTY HOLD LLC,1129,898850,"OKLAHOMA CITY, OK",SNM,704,704,100,98,2,0,N
NATIONAL CAPITAL BK OF WA,NATIONAL CAP BC,1130,791821,"WASHINGTON, DC",NAT,703,703,100,98,3,0,N
SIMPLYBANK,,1131,724230,"DAYTON, TN",SNM,699,699,100,98,13,0,N
FIRST ST BK OF LIVINGSTON,EAST TX BSHRS,1132,884358,"LIVINGSTON, TX",SMB,697,697,100,98,7,0,N
AMG NAT TR BK,AMG NAT CORP,1133,3015939,"BOULDER, CO",NAT,694,694,100,98,1,0,N
PRIMARY BK,,1134,4845861,"BEDFORD, NH",SNM,693,693,100,98,3,0,N
FARMERS B&TC,FARMERS BANCORP MARION KY,1135,262741,"MARION, KY",SNM,691,691,100,98,9,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BSHRS,1136,2775179,"NEW IBERIA, LA",SNM,689,689,100,98,8,0,N
FIRST CENT ST BK,OHNWARD BSHRS,1137,639549,"DE WITT, IA",SNM,689,689,100,98,5,0,N
CHIPPEWA VALLEY BK,CHIPPEWA VALLEY AGY LTD,1138,779650,"HAYWARD, WI",SNM,688,688,100,98,13,0,N
FIRST UNITED BK,FIRST HC OF PARK RIVER,1139,1011955,"PARK RIVER, ND",SNM,687,687,100,98,15,0,N
MERCHANTS & MARINE BK,MERCHANTS & MARINE BC,1140,94139,"PASCAGOULA, MS",SNM,687,687,100,98,15,0,N
CONCORDIA B&TC,CONCORDIA CAP CORP,1141,819556,"VIDALIA, LA",SNM,686,686,100,98,7,0,N
FOUNTAIN TC,PIPER HOLD,1142,145844,"COVINGTON, IN",SNM,686,686,100,98,15,0,N
TEXAS GULF BK NA,TEXAS GULF BSHRS,1143,514655,"HOUSTON, TX",NAT,685,685,100,98,8,0,N
PILGRIM BK,PILGRIM BC,1144,911160,"PITTSBURG, TX",SNM,685,685,100,98,12,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1145,1440117,"WALHALLA, SC",SNM,684,684,100,98,11,0,N
FNB OXFORD BK,FIRST NATIONAL HC,1146,590640,"OXFORD, MS",SMB,683,683,100,98,5,0,N
WILMINGTON TR NA,M&T BK CORP,1147,2265456,"WILMINGTON, DE",NAT,683,683,100,98,0,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,1148,580155,"TORRINGTON, WY",SMB,683,683,100,98,5,0,N
THREAD BK,THREAD BC,1149,841838,"ROGERSVILLE, TN",SNM,682,682,100,98,1,0,N
PIONEER TR BK NA,PTB CORP,1150,852973,"SALEM, OR",NAT,682,682,100,98,1,0,N
JEFF BK,JEFFERSONVILLE BC,1151,306908,"JEFFERSONVILLE, NY",SNM,680,680,100,98,9,0,N
QUEENSTOWN BK OF MD,QUEENSTOWN BC OF MD,1152,429021,"QUEENSTOWN, MD",SNM,679,679,100,98,8,0,N
BANK OF SOUTHSIDE VA,BANK OF SOUTHSIDE VA CORP,1153,610128,"CARSON, VA",SNM,679,679,100,98,14,0,N
GREEN BELT B&TC,GREEN BELT BC,1154,803649,"IOWA FALLS, IA",SNM,679,679,100,98,8,0,N
FIRST NB&TC OF ARDMORE,FIRST NAT CORP,1155,984258,"ARDMORE, OK",NAT,678,678,100,98,10,0,N
FIRST CMNTY BK,COASTAL BEND BSHRS,1156,339456,"CORPUS CHRISTI, TX",SNM,675,675,100,98,12,0,N
FNB BK,PINE KNOB HOLDS LLC,1157,400141,"MAYFIELD, KY",SNM,675,675,100,98,9,0,N
AMERICAN PLUS BK NA,,1158,3623110,"ARCADIA, CA",NAT,673,673,100,98,2,0,N
MOUNTAIN PACIFIC BK,MOUNTAIN PACIFIC BC,1159,3459207,"EVERETT, WA",SNM,672,672,100,98,3,0,N
NORTHWESTERN BK,NW BSHRS,1160,153054,"CHIPPEWA FALLS, WI",SMB,671,671,100,98,6,0,N
MACON B&TC,MACON BANCTRUST,1161,709639,"LAFAYETTE, TN",SNM,671,671,100,98,7,0,N
PEOPLES ST BK,PEOPLES BC,1162,326344,"NEWTON, IL",SNM,671,671,100,98,8,0,N
FIRST FREEDOM BK,FIRST FREEDOM BSHRS,1163,3437148,"LEBANON, TN",SNM,671,671,100,98,5,0,N
MIDWEST BK,WESTERN IL BSHRS,1164,709143,"MONMOUTH, IL",SMB,670,670,100,98,7,0,N
T BK NA,TECTONIC FNCL,1165,3284445,"DALLAS, TX",NAT,669,669,100,98,1,0,N
NORTHUMBERLAND NB,NORTHUMBERLAND BC,1166,70414,"NORTHUMBERLAND, PA",NAT,668,668,100,98,6,0,N
LEA CTY ST BK,LEA CTY BSHRS,1167,1015252,"HOBBS, NM",SMB,667,667,100,98,2,0,N
MARION CTY ST BK,PELLA FNCL GRP,1168,97943,"PELLA, IA",SNM,667,667,100,98,4,0,N
PREMIER BK MN,PB FAMILY BSHRS,1169,1481745,"HASTINGS, MN",SNM,666,666,100,98,11,0,N
FIRST SVC BK,FIRST SERVICE BSHRS,1170,458544,"GREENBRIER, AR",SNM,666,666,100,98,8,0,N
HARFORD BK,,1171,660927,"ABERDEEN, MD",SNM,666,666,100,98,6,0,N
TOWN & COUNTRY BK,TOWN & COUNTRY BSHRS,1172,487357,"SALEM, MO",SMB,666,666,100,98,9,0,N
BANK OF ELK RIVER,METRO NORTH BSHRS,1173,10250,"ELK RIVER, MN",SNM,665,665,100,98,3,0,N
SAGE CAP BK,ANB BSHRS,1174,448554,"GONZALES, TX",SNM,664,664,100,98,7,0,N
SOUTHWEST BK,ODESSA SOUTHWEST BSHRS,1175,561864,"ODESSA, TX",SNM,664,664,100,98,5,0,N
UNION ST BK,DOCKING BSHRS,1176,227151,"ARKANSAS CITY, KS",SMB,663,663,100,98,11,0,N
UNITED CMNTY BK,COMMUNITY BC OF LA,1177,90337,"RACELAND, LA",SNM,663,663,100,98,10,0,N
PEOPLES CMNTY BK,GREENVILLE BSHRS,1178,784159,"GREENVILLE, MO",SNM,661,661,100,98,15,0,N
NEWTEK BK NA,NEWTEKONE,1179,502111,"MIAMI, FL",NAT,661,661,100,98,1,0,N
BANK OF HOUSTON,BOH HOLDS,1180,583754,"HOUSTON, TX",SNM,661,661,100,98,1,0,N
FIRST NB OF SCOTIA,GLENVILLE BHC,1181,472616,"SCOTIA, NY",NAT,660,660,100,98,9,0,N
STEPHENSON NB&TC,STEPHENSON NAT BC,1182,598048,"MARINETTE, WI",NAT,660,660,100,98,5,0,N
CITIZENS BK OF KY,CITIZENS NAT CORP,1183,495419,"PAINTSVILLE, KY",SMB,660,660,100,98,11,0,N
SOUTH LA BK,SOUTH LA FC,1184,616036,"HOUMA, LA",SNM,658,658,100,98,7,0,N
TOUCHSTONE BK,TOUCHSTONE BSHRS,1185,746429,"MC KENNEY, VA",SMB,658,658,100,98,11,0,N
