Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
GULF CAP BK,,1421,5382514,"HOUSTON, TX",SNM,537,537,100,99,0,0,N
GLENWOOD ST BK,,1422,975854,"GLENWOOD, MN",SNM,536,536,100,99,2,0,N
FIRST NB OF LA,FINANCIAL CORP OF LA,1423,575834,"CROWLEY, LA",NAT,536,536,100,99,4,0,N
MOUNTAIN VALLEY BANK,PLATTE VALLEY FS CO,1424,475653,"WALDEN, CO",SMB,536,536,100,99,6,0,N
PEOPLES NB OF KEWANEE,PEOPLES FNCL CORP OF IL,1425,823133,"KEWANEE, IL",NAT,536,536,100,99,9,0,N
PREMIERBANK,FIRST AMER BSHRS,1426,907547,"FORT ATKINSON, WI",SNM,536,536,100,99,8,0,N
UNITED BK OF UNION,CARDINAL BC II,1427,562058,"UNION, MO",SNM,534,534,100,99,2,0,N
FAYETTEVILLE BK,INDUSTRY BSHRS,1428,450753,"FAYETTEVILLE, TX",SNM,534,534,100,99,2,0,N
FIVE POINTS BK,HOMETOWN BC,1429,386450,"HASTINGS, NE",SMB,534,534,100,99,2,0,N
POCA VALLEY BK,POCA VALLEY BSHRS,1430,851239,"WALTON, WV",SNM,533,533,100,99,7,0,N
SHELBY CTY ST BK,DANES HOLDS,1431,536349,"HARLAN, IA",SNM,533,533,100,99,12,0,N
AMERICAN HERITAGE NB,AMERICAN HERITAGE HC,1432,61757,"LONG PRAIRIE, MN",NAT,531,531,100,99,5,0,N
CITIZENS ST BK,CITIZENS NAT CORP,1433,482053,"WISNER, NE",SMB,530,530,100,99,17,0,N
FIRST RESOURCE BK,AMERI FNCL GRP,1434,3314043,"LINO LAKES, MN",SNM,530,530,100,99,5,0,N
GRANDVIEW BK,D2 ALLIS LLC,1435,333856,"GRANDVIEW, TX",SNM,530,530,100,99,4,0,N
CS BK,EUREKA BSHRS,1436,514048,"EUREKA SPRINGS, AR",SMB,529,529,100,99,6,0,N
DEMOTTE ST BK,DEMOTTE BC,1437,539340,"DEMOTTE, IN",SMB,529,529,100,99,10,0,N
FIRST BK OF OWASSO,,1438,637554,"OWASSO, OK",SNM,529,529,100,99,2,0,N
KEB HANA BK USA NA,HANA BC,1439,609609,"FORT LEE, NJ",NAT,527,527,100,99,2,0,N
TRUSTBANK,RICH LAND BANCORP,1440,338646,"OLNEY, IL",SNM,526,526,100,99,7,0,N
TRUPOINT BK,MINERS & MRCH BC,1441,274829,"GRUNDY, VA",SMB,526,526,100,99,11,0,N
PEOPLES SVGS BK,CENTRAL SOUTH BC,1442,2732565,"INDIANOLA, IA",SNM,525,525,100,99,6,0,N
TITAN BK NA,BMC BSHRS,1443,328357,"MINERAL WELLS, TX",NAT,524,524,100,99,0,0,N
CITIZENS BK OF GA,FORSYTH BSHRS,1444,2505451,"CUMMING, GA",SNM,523,523,100,99,3,0,N
FIRST UNITED B&TC,FIRST UNITED BANCORP,1445,2356091,"MADISONVILLE, KY",SNM,522,522,100,99,6,0,N
VARO BK NA,VARO MONEY,1446,5518023,"DRAPER, UT",NAT,521,521,100,99,0,0,N
NEW WASHINGTON ST BK,NEW INDEPENDENT BSHRS,1447,305442,"NEW WASHINGTON, IN",SNM,520,520,100,99,9,0,N
KINGSTON NB,KINGSTON BSHRS,1448,966722,"KINGSTON, OH",NAT,520,520,100,99,5,0,N
MARS BK,MARS BC,1449,978622,"MARS, PA",SNM,519,519,100,99,5,0,N
DOMINION BK,DOMINION BSHRS,1450,404653,"DALLAS, TX",SNM,519,519,100,99,3,0,N
FIRST CMRL BK NA,FIRST CMRL FNCL CORP,1451,400365,"SEGUIN, TX",NAT,517,517,100,99,6,0,N
COMMUNITY BK MANKATO,VERNON CENTER BSHRS,1452,835257,"VERNON CENTER, MN",SNM,517,517,100,99,4,0,N
REDWOOD CAP BK,REDWOOD CAP BC,1453,3247589,"EUREKA, CA",SNM,517,517,100,99,3,0,N
FIRST NATIONS BK,ILLINOIS ST BC,1454,277240,"CHICAGO, IL",SNM,516,516,100,99,2,0,N
STOCKMENS BK,FIRST BSHRS,1455,982553,"COLORADO SPRINGS, CO",SNM,515,515,100,99,11,0,N
BANK OF HOLLY SPRINGS,HOLLY SPRINGS BSHRS,1456,835743,"HOLLY SPRINGS, MS",SNM,515,515,100,99,8,0,N
MILLENNIUM BK,MILLENNIUM BSHRS,1457,2820604,"OOLTEWAH, TN",SNM,515,515,100,99,8,0,N
JONAH BK,JONAH BSHRS,1458,3412417,"CASPER, WY",SMB,514,514,100,99,3,0,N
FLAGLER BK,FLAGLER BSHRS CORP,1459,2845755,"WEST PALM BEACH, FL",SMB,514,514,100,99,3,0,N
BARABOO ST BK,BARABOO BC,1460,24949,"BARABOO, WI",SMB,514,514,100,99,6,0,N
OUTDOOR BK,FOOTE FS LLC,1461,43351,"MANHATTAN, KS",SNM,513,513,100,99,10,0,N
CITIZENS B&TC,FIRST BK CORP,1462,192147,"VAN BUREN, AR",SMB,512,512,100,99,7,0,N
FIRST SOUTHWEST BK,FIRST SOUTHWEST BC,1463,3224302,"ALAMOSA, CO",SNM,512,512,100,99,5,0,N
LEGENDS BK,LINN HC,1464,865151,"LINN, MO",SNM,509,509,100,99,10,0,N
FIRST MW BK OF DEXTER,MIDWEST BC INC & AFFIL ESOP TR,1465,770853,"DEXTER, MO",SNM,509,509,100,99,6,0,N
FIRST SECURE CMNTY BK,FIRST SECURE BK GRP,1466,2805535,"SUGAR GROVE, IL",SNM,508,508,100,99,4,0,N
FIRST ST BK,FIRST STATE BKG CORP,1467,114840,"RUSSELLVILLE, AR",SMB,508,508,100,99,4,0,N
GOLDEN VALLEY BK,GOLDEN VALLEY BSHRS,1468,3440803,"CHICO, CA",SNM,508,508,100,99,2,0,N
AMERICAN CMRC BK NA,AMERICAN CMRC BSHRS,1469,3272956,"BREMEN, GA",NAT,506,506,100,99,3,0,N
PROFINIUM,PROFINIUM FNCL HOLD,1470,865450,"TRUMAN, MN",SMB,505,505,100,99,3,0,N
ECLIPSE BK,ECLIPSE BC,1471,3347603,"LOUISVILLE, KY",SNM,503,503,100,99,1,0,N
FARMERS & MERCHANTS BK,FMB BSHRS,1472,205243,"BALDWYN, MS",SMB,502,502,100,99,10,0,N
FIRST NB,,1473,500256,"MERTZON, TX",NAT,500,500,100,99,2,0,N
PLATINUM BK,PLATINUM BC,1474,3538009,"OAKDALE, MN",SNM,500,500,100,99,1,0,N
STERLING ST BK,STERLING FNCL GROUP,1475,144155,"AUSTIN, MN",SNM,500,500,100,99,5,0,N
HEARTHSIDE BK CORP,HFB FNCL CORP,1476,902672,"MIDDLESBORO, KY",SNM,499,499,100,99,5,0,N
JEFFERSON SECURITY BK,JSB FNCL,1477,786733,"SHEPHERDSTOWN, WV",SNM,498,498,100,99,5,0,N
TRIAD BUS BK,,1478,5398627,"GREENSBORO, NC",SNM,498,498,100,99,0,0,N
FIRST NB,FNB CO,1479,630658,"LIVINGSTON, TX",NAT,498,498,100,99,2,0,N
HERRING BK,HERRING BC,1480,610164,"AMARILLO, TX",SNM,498,498,100,99,12,0,N
INTRACOASTAL BK,INTRACOASTAL BC,1481,3786435,"PALM COAST, FL",SNM,498,498,100,99,1,0,N
RIVERSTONE BK,TRI VALLEY BSHRS INC,1482,388557,"EAGLE, NE",SNM,498,498,100,99,7,0,N
LUMBEE GUARANTY BK,,1483,651121,"PEMBROKE, NC",SNM,497,497,100,99,14,0,N
CITIZENS NB CHEBOYGAN,CNB CORP,1484,773742,"CHEBOYGAN, MI",NAT,497,497,100,99,8,0,N
LAKE ELMO BK,LAKE ELMO BSHRS,1485,1015850,"LAKE ELMO, MN",SNM,497,497,100,99,7,0,N
REGIONAL MO BK,RMB BSHRS,1486,579140,"MARCELINE, MO",SNM,497,497,100,99,8,0,N
FOUR CORNERS CMNTY BK,MESA WEST BC,1487,2855866,"FARMINGTON, NM",SNM,496,496,100,99,6,0,N
CATTLEMENS BK,REEVES BSHRS,1488,284556,"ALTUS, OK",SNM,496,496,100,99,5,0,N
FLORIDA CAP BK NA,FLORIDA CAP GRP,1489,188430,"JACKSONVILLE, FL",NAT,496,496,100,99,3,0,N
DENALI ST BK,DENALI BC,1490,571265,"FAIRBANKS, AK",SNM,496,496,100,99,4,0,N
RAYNE ST B&TC,FINANCIAL CORP OF LA,1491,900034,"RAYNE, LA",SNM,496,496,100,99,6,0,N
PEOPLES BK,PEOPLES CORP,1492,593249,"RIPLEY, MS",SNM,495,495,100,99,5,0,N
CITIZENS BK,EAST TX FC,1493,744854,"KILGORE, TX",SNM,495,495,100,99,12,0,N
HOMESTEAD BK,CSB CO,1494,140157,"COZAD, NE",SNM,495,495,100,99,10,0,N
FNB CMNTY BK,FIRST MIDWEST ACQUISITION CORP,1495,839255,"MIDWEST CITY, OK",SMB,495,495,100,99,6,0,N
FRONTIER ST BK,,1496,632858,"OKLAHOMA CITY, OK",SNM,493,493,100,99,0,0,N
PORTAGE CMNTY BK,PORTAGE BSHRS,1497,2668598,"RAVENNA, OH",SMB,493,493,100,99,3,0,N
EQUITABLE BK,EQUITABLE FNCL CORP,1498,81175,"GRAND ISLAND, NE",SMB,493,493,100,99,4,0,N
FIRST FIDELITY BK,FIDELITY CORP,1499,80150,"BURKE, SD",SNM,492,492,100,99,6,0,N
FIRST ST BK & TR,JORGENSON WILLISTON HC,1500,248455,"WILLISTON, ND",SNM,492,492,100,99,3,0,N
INSOUTH BK,INDEPENDENT SOUTH BSHRS,1501,329550,"BROWNSVILLE, TN",SMB,491,491,100,99,5,0,N
CITIZENS CMNTY BK,CITIZENS BANCORP,1502,2007991,"MASCOUTAH, IL",SNM,491,491,100,99,2,0,N
CITIZENS ST BK,HERKY HAWK FNCL CORP,1503,795548,"MONTICELLO, IA",SNM,491,491,100,99,7,0,N
SECURITY SVG BK,LARCH BC,1504,811747,"CANTON, SD",SNM,490,490,100,99,7,0,N
FIRST ST B&TC,FIRST ST BC MONTICELLO ESOP,1505,899642,"MONTICELLO, IL",SNM,490,490,100,99,9,0,N
CBBC BK,TWIN CITIES FNCL SVC,1506,218131,"MARYVILLE, TN",SNM,489,489,100,99,6,0,N
LABETTE BK,LABETTE CTY BSHRS,1507,483751,"ALTAMONT, KS",SNM,489,489,100,99,10,0,N
CENTURY BK,BANCORP OF LUCEDALE,1508,58636,"LUCEDALE, MS",SNM,489,489,100,99,8,0,N
KARNES CTY NB,,1509,979759,"KARNES CITY, TX",NAT,489,489,100,99,1,0,N
IOWA T&SB,EMMETSBURG BK SHARES,1510,649342,"EMMETSBURG, IA",SNM,488,488,100,99,2,0,N
PREMIER CMNTY BK,MSB BC,1511,597546,"MARION, WI",SNM,488,488,100,99,10,0,N
GULF COAST BK,GULF COAST BSHRS,1512,459130,"ABBEVILLE, LA",SNM,488,488,100,99,8,0,N
PAN AMER B&TC,AMERICAN BC IL,1513,2343167,"MELROSE PARK, IL",SNM,488,488,100,99,4,0,N
AMERICAN BK NA,BRIGHT FORCE HOLD,1514,494654,"DALLAS, TX",NAT,488,488,100,99,2,0,N
FARMERS BK OF NORTHERN MO,NORTHERN MO BSHRS,1515,303952,"UNIONVILLE, MO",SMB,486,486,100,99,9,0,N
SOUTH STORY B&TC,,1516,542340,"SLATER, IA",SNM,486,486,100,99,1,0,N
CHICKASAW CMNTY BK,CHICKASAW BANC HOLD CO,1517,64552,"OKLAHOMA CITY, OK",SMB,486,486,100,99,1,0,N
FIRST INDEPENDENT BK,FINLAYSON BSHRS,1518,761851,"RUSSELL, MN",SNM,485,485,100,99,10,0,N
FIRST ST BK,NORTON BSHRS,1519,394259,"NORTON, KS",SNM,485,485,100,99,4,0,N
CARROLL B&T,CARROLL FNCL SERVICES,1520,541857,"HUNTINGDON, TN",SMB,484,484,100,99,8,0,N
FIRST FSB,NORTHEAST IN BC,1521,107570,"HUNTINGTON, IN",SNM,484,484,100,99,6,0,N
FIRST ST BK & TR CO,FIRST ST FREMONT,1522,1155,"FREMONT, NE",SNM,484,484,100,99,9,0,N
SUNSTATE BK,SUNSTATE BSHRS,1523,2791085,"MIAMI, FL",SNM,483,483,100,99,3,0,N
POWELL VALLEY NB,POWELL VALLEY BSHRS,1524,31826,"JONESVILLE, VA",NAT,483,483,100,99,6,0,N
BELMONT SVG BK,,1525,72678,"BELLAIRE, OH",SNM,483,483,100,99,3,0,N
FARMERS & MRCH UNION BK,JEWEL BOX FS,1526,51842,"COLUMBUS, WI",SNM,482,482,100,99,5,0,N
ASIAN BK,ASIAN FNCL,1527,2785477,"PHILADELPHIA, PA",SMB,482,482,100,99,2,0,N
PEOPLES BK OF KY INC,PEOPLES OF FLEMING CTY BC,1528,995517,"FLEMINGSBURG, KY",SNM,481,481,100,99,9,0,N
BANK OF THE VALLEY,BELLWOOD CMNTY HC,1529,478195,"BELLWOOD, NE",SNM,480,480,100,99,6,0,N
1ST ST BK,1ST ST FNCL,1530,3223305,"SAGINAW, MI",SNM,479,479,100,99,4,0,N
BLACK HILLS CMNTY BK NA,BHCB HC,1531,3636428,"RAPID CITY, SD",NAT,479,479,100,99,1,0,N
ONE AMER BK,ONE AMER FC,1532,95051,"CENTERVILLE, SD",SNM,479,479,100,99,2,0,N
GIBSLAND B&TC,GIBSLAND BSHRS,1533,734350,"GIBSLAND, LA",SNM,478,478,100,99,11,0,N
CITIZENS BK,CBC,1534,710859,"CLOVIS, NM",SNM,478,478,100,99,4,0,N
FARMERS & MRCH BK OF COLBY,SECURITY BSHRS,1535,2667939,"COLBY, KS",SNM,477,477,100,99,3,0,N
ENTERPRISE BK OF SC,,1536,457426,"EHRHARDT, SC",SNM,477,477,100,99,11,0,N
CALLAWAY BK,CALLAWAY SCTY BKS,1537,719656,"FULTON, MO",SMB,477,477,100,99,7,0,N
PEOPLES BK,PEOPLES BSHRS,1538,530655,"PRATT, KS",SMB,477,477,100,99,4,0,N
CITIZENS BK OF KS,KING BSHRS,1539,1014853,"KINGMAN, KS",SMB,477,477,100,99,10,0,N
PHELPS CTY BK,PHELPS CTY BK ESOP,1540,342054,"ROLLA, MO",SNM,476,476,100,99,3,0,N
CONNECTION BK,FORT MADISON FC,1541,624246,"FORT MADISON, IA",SMB,476,476,100,99,4,0,N
SUNRISE BK,SUNRISE BSHRS,1542,3370133,"ORLANDO, FL",SMB,476,476,100,99,2,0,N
BANK OF ADVANCE,MILES BSHRS,1543,879644,"ADVANCE, MO",SMB,475,475,100,99,6,0,N
FSNB NA,JRMB II,1544,125154,"LAWTON, OK",NAT,474,474,100,99,74,0,N
COTTONPORT BK,MANSURA BSHRS,1545,473930,"COTTONPORT, LA",SNM,474,474,100,99,11,0,N
MERCHANTS & MANUFACTURERS BK,MERCHANTS & MFR BK CORP,1546,1008432,"JOLIET, IL",SNM,473,473,100,99,4,0,N
OPTUS BK,OPTUS FC,1547,2794732,"COLUMBIA, SC",SNM,473,473,100,99,1,0,N
CENTRAL ST BK,STATE CTR FNCL,1548,607146,"STATE CENTER, IA",SNM,472,472,100,99,2,0,N
TOUCHMARK NB,TOUCHMARK BSHRS,1549,3645840,"ALPHARETTA, GA",NAT,472,472,100,99,0,0,N
UNITED MW SVGS BK NA,MSB CAPITAL CORP,1550,809276,"DE GRAFF, OH",NAT,472,472,100,99,4,0,N
BRENHAM NB,BRENHAM BSHRS,1551,227357,"BRENHAM, TX",NAT,471,471,100,99,2,0,N
FNB CMNTY BK,FIRST VANDALIA CORP,1552,137447,"VANDALIA, IL",SMB,471,471,100,99,6,0,N
CHAMPLAIN NB,CHAMPLAIN BK CORP,1553,126012,"ELIZABETHTOWN, NY",NAT,471,471,100,99,9,0,N
LONE STAR CAP BK NA,,1554,2788656,"SAN ANTONIO, TX",NAT,471,471,100,99,7,0,N
MEGA BK,,1555,3690635,"SAN GABRIEL, CA",SNM,471,471,100,99,4,0,N
INTERNATIONAL BK OF CMRC,INTERNATIONAL BSHRS CORP,1556,382069,"ZAPATA, TX",SNM,471,471,100,99,8,0,N
TEXAS REPUBLIC BK NA,TXRB HOLDS,1557,735067,"FRISCO, TX",NAT,470,470,100,99,4,0,N
TIME BK,COMMUNITY BK CORP,1558,2316714,"PARK RIDGE, IL",SNM,470,470,100,99,0,0,N
FIRST LIBERTY BK,FIRST LIBERTY NATL BSHRS,1559,629353,"LIBERTY, TX",SMB,468,468,100,99,6,0,N
FIRST PORT CITY BK,PORT CITY HC,1560,262237,"BAINBRIDGE, GA",SNM,468,468,100,99,4,0,N
MERCHANTS & FARMERS B&TC,MERCHANTS & FARMERS BSHRS,1561,136338,"LEESVILLE, LA",SNM,468,468,100,99,8,0,N
SECURITY ST BK,SECURITY BSHRS,1562,319551,"SCOTT CITY, KS",SNM,468,468,100,99,1,0,N
BANK OF NEW GLARUS,BANCORP OF NEW GLARUS,1563,797140,"NEW GLARUS, WI",SNM,467,467,100,99,5,0,N
ALVA ST B&TC,GRACE INV CO ESOP,1564,246956,"ALVA, OK",SNM,467,467,100,99,4,0,N
MAGNOLIA BK,MAGNOLIA BSHRS,1565,261146,"ELIZABETHTOWN, KY",SNM,467,467,100,99,2,0,N
UNICO BK,WASHCO BSHRS,1566,975153,"MINERAL POINT, MO",SNM,467,467,100,99,15,0,N
GERMANTOWN T&SB,GERMANTOWN BANC CORP,1567,830748,"BREESE, IL",SNM,466,466,100,99,3,0,N
CHINO CMRL BK NA,CHINO CMRL BC,1568,2925620,"CHINO, CA",NAT,465,465,100,99,3,0,N
CLIMATE FIRST BK,CLIMATE FIRST BC,1569,5592340,"SAINT PETERSBURG, FL",SNM,464,464,100,99,2,0,N
CENTRAL ST BK,AJJ BC,1570,678744,"CORALVILLE, IA",SMB,464,464,100,99,7,0,N
FIRST ROBINSON SB NA,FIRST ROBINSON FINANCIAL CORP,1571,660271,"ROBINSON, IL",NAT,463,463,100,99,4,0,N
UNITED CMMTY BK OF WEST KY,UNITED CMNTY BSHRS,1572,3070545,"MORGANFIELD, KY",SNM,463,463,100,99,5,0,N
ENTERPRISE BK,ENTERPRISE HC,1573,1836701,"OMAHA, NE",SMB,463,463,100,99,2,0,N
AMERICAN NB,ANB HOLD,1574,481430,"OAKLAND PARK, FL",NAT,462,462,100,99,0,0,N
FIRST NB OF JEANERETTE,JEANERETTE FIRST NBC,1575,622037,"JEANERETTE, LA",NAT,461,461,100,99,7,0,N
GRINNELL ST BK,GRINNELL BSHRS,1576,783246,"GRINNELL, IA",SNM,461,461,100,99,3,0,N
AVB BK,ARKANSAS VALLEY BSHRS,1577,262059,"BROKEN ARROW, OK",SNM,461,461,100,99,3,0,N
NORTH SHORE BK OF COMMERCE,NORTH SHORE FC,1578,126553,"DULUTH, MN",SMB,461,461,100,99,4,0,N
NEFFS NB,NEFFS BC,1579,144913,"NEFFS, PA",NAT,460,460,100,99,1,0,N
MOUND CITY BK,MOUND CITY FS,1580,259442,"PLATTEVILLE, WI",SNM,460,460,100,99,5,0,N
CASEY ST BK,EAGLE FNCL CORP,1581,306337,"CASEY, IL",SNM,460,460,100,99,5,0,N
PATRIOT BK,SECURITY BC TN,1582,3120646,"MILLINGTON, TN",SMB,459,459,100,99,7,0,N
COLUMN NA,,1583,3435948,"CHICO, CA",NAT,459,459,100,99,0,0,N
TRINITY BK NA,,1584,3185896,"FORT WORTH, TX",NAT,459,459,100,99,0,0,N
OAK BK,OAK FNCL,1585,2857600,"FITCHBURG, WI",SNM,458,458,100,99,0,0,N
PARTNERS BK OF CA,,1586,3655933,"MISSION VIEJO, CA",SNM,458,458,100,99,1,0,N
BANK & TC,LBT BSHRS,1587,496845,"LITCHFIELD, IL",SNM,458,458,100,99,6,0,N
BETTER BKS,BACKLUND INV CO,1588,851631,"PEORIA, IL",SNM,457,457,100,99,9,0,N
COMMUNITY ST BK OF ORBISONIA,ORBISONIA CMNTY BC,1589,121914,"ORBISONIA, PA",SNM,457,457,100,99,8,0,N
FIRST FARMERS & MRCHS BK,215 HC,1590,217059,"CANNON FALLS, MN",SNM,457,457,100,99,6,0,N
CITY NB&TC,JRMB II,1591,294751,"LAWTON, OK",NAT,456,456,100,99,40,0,N
CENTURY B&TC,CENTURY FC,1592,694847,"COLDWATER, MI",SNM,456,456,100,99,9,0,N
WAYNE CTY BK,WAYNE CTY BSHRS,1593,511832,"WAYNESBORO, TN",SNM,456,456,100,99,7,0,N
STATE BK OF CHILTON,CALUMET BC,1594,120542,"CHILTON, WI",SNM,455,455,100,99,4,0,N
SELECT BK,SELECT BK FC,1595,3567269,"FOREST, VA",SMB,455,455,100,99,4,0,N
WEST TOWN B&TC,INTEGRATED FNCL HOLDS,1596,857576,"NORTH RIVERSIDE, IL",SNM,454,454,100,99,0,0,N
CITIZENS ST BK,GOERING MGMT CO LLC,1597,273550,"MOUNDRIDGE, KS",SNM,453,453,100,99,8,0,N
ROBERTSON BKG CO,RBC,1598,430036,"DEMOPOLIS, AL",SNM,453,453,100,99,7,0,N
COMMUNITY ST BK,COMMUNITY FC,1599,502746,"AVILLA, IN",SMB,453,453,100,99,3,0,N
EDISON NB,EDISON BSHRS,1600,2594419,"FORT MYERS, FL",NAT,453,453,100,99,3,0,N
UNITED MS BK,SOUTHWEST SCTY,1601,544335,"NATCHEZ, MS",SNM,452,452,100,99,9,0,N
TRISTAR BK,TRISTAR BSHRS,1602,2871099,"DICKSON, TN",SNM,452,452,100,99,6,0,N
BANK3,BANC3 HOLDS,1603,502652,"MEMPHIS, TN",SNM,452,452,100,99,5,0,N
FIRST VISION BK OF TN,FIRST VISION FNCL,1604,3350658,"TULLAHOMA, TN",SMB,452,452,100,99,3,0,N
FIRST CHOICE BK,PONTOTOC BSHRS CORP,1605,968744,"PONTOTOC, MS",SMB,452,452,100,99,4,0,N
EAGLE B&TC,STATE HOLDING CO,1606,453446,"LITTLE ROCK, AR",SMB,451,451,100,99,12,0,N
BANK NA,NBM CORP,1607,829050,"MCALESTER, OK",NAT,451,451,100,99,6,0,N
FIRST NB,FIRST ALAMOGORDO BC NV,1608,823450,"ALAMOGORDO, NM",NAT,450,450,100,99,5,0,N
WEST POINT BK,FIRST BRECKINRIDGE BSHRS,1609,79042,"RADCLIFF, KY",SNM,450,450,100,99,4,0,N
PEOPLES INDEP BK,PEOPLES INDEP BSHRS,1610,1188987,"BOAZ, AL",SNM,450,450,100,99,8,0,N
AMERICAN NB OF MN,AMERICAN BC MN,1611,306159,"BAXTER, MN",NAT,450,450,100,99,9,0,N
SOLUTIONS BK,HIGH POINT FS,1612,927134,"FORRESTON, IL",SNM,449,449,100,99,6,0,N
BANK OF BELLEVILLE,BELLEVILLE BC,1613,3374403,"BELLEVILLE, IL",SNM,449,449,100,99,3,0,N
LOUISIANA NB,LOUISIANA BSHRS,1614,109659,"RUSTON, LA",NAT,449,449,100,99,7,0,N
STATE BK FNCL,FIRST BC,1615,2631172,"LA CROSSE, WI",SMB,449,449,100,99,4,0,N
BANK,DECATUR INV,1616,333650,"OBERLIN, KS",SNM,449,449,100,99,12,0,N
NORTHERN ST BK,GATO HOLDINGS,1617,188056,"THIEF RIVER FALLS, MN",SNM,449,449,100,99,2,0,N
HIGH CNTRY BK,HIGH CNTRY BC,1618,479370,"SALIDA, CO",SMB,448,448,100,99,4,0,N
FARMERS-MERCHANTS B&TC,,1619,653134,"BREAUX BRIDGE, LA",SNM,448,448,100,99,6,0,N
PEOPLES ST BK,ELLETTSVILLE BSHRS,1620,454546,"ELLETTSVILLE, IN",SNM,448,448,100,99,12,0,N
FIRST NB IN CRESTON,NORTHWEST FC,1621,214843,"CRESTON, IA",NAT,447,447,100,99,3,0,N
FIRST ST B&TC,TONGANOXIE BSHRS,1622,605656,"TONGANOXIE, KS",SNM,446,446,100,99,6,0,N
RIVER CITY BK,FIRST BRECKINRIDGE BSHRS,1623,396244,"LOUISVILLE, KY",SNM,446,446,100,99,6,0,N
IOWA ST BK,MID-IOWA BSHRS CO,1624,734248,"ALGONA, IA",SNM,446,446,100,99,4,0,N
ROLLING HILLS B&T,ANITA BC,1625,882242,"ATLANTIC, IA",SMB,446,446,100,99,12,0,N
GOLD COAST BK,GC BC,1626,3593307,"CHICAGO, IL",SNM,445,445,100,99,0,0,N
PEOPLES BK,PEOPLES BSHRS,1627,70638,"MENDENHALL, MS",SNM,445,445,100,99,4,0,N
GOLDWATER BK NA,GOLDWATER BC,1628,3592047,"PHOENIX, AZ",NAT,443,443,100,99,0,0,N
CITIZENS BK,CITIZENS CORP,1629,514132,"COLUMBIA, MS",SNM,442,442,100,99,7,0,N
SOUTHWEST CAP BK,LAS VEGAS BC,1630,206156,"ALBUQUERQUE, NM",SNM,442,442,100,99,5,0,N
BANK OF CMRC,SOUTHEAST BSHRS,1631,862057,"CHANUTE, KS",SMB,441,441,100,99,14,0,N
RACCOON VALLEY BK,GREENE INV CO,1632,102342,"PERRY, IA",SNM,441,441,100,99,4,0,N
PARTNERS BK,HELENA BSHRS,1633,335346,"HELENA, AR",SNM,441,441,100,99,8,0,N
LAKE-OSCEOLA ST BK,LAKE FC,1634,11145,"BALDWIN, MI",SNM,439,439,100,99,10,0,N
CITY NB OF METROPOLIS,CITY NAT BANKCORP,1635,298245,"METROPOLIS, IL",NAT,439,439,100,99,1,0,N
PEOPLES BK,RIGLER INV CO,1636,968249,"CLIVE, IA",SMB,439,439,100,99,7,0,N
FIRST NB OF COFFEE CTY,FNC BC,1637,1892154,"DOUGLAS, GA",NAT,439,439,100,99,4,0,N
OHIO ST BK,,1638,5312593,"BEXLEY, OH",SNM,439,439,100,99,1,0,N
FIRST CMNTY BK,FIRST TR FINANCIAL CORP,1639,837149,"CLINTON, KY",SNM,438,438,100,99,10,0,N
VERIMORE BK,FIRST MO BSHRS,1640,710176,"BROOKFIELD, MO",SMB,438,438,100,99,4,0,N
ARMOR BK,BIG CREEK BSHRS,1641,168571,"FORREST CITY, AR",SMB,437,437,100,99,8,0,N
NBT FNCL BK,HORIZON BSHRS,1642,406059,"FORT WORTH, TX",SNM,437,437,100,99,3,0,N
OREGON COAST BK,OREGON COAST BSHRS,1643,3125557,"NEWPORT, OR",SNM,436,436,100,99,5,0,N
MAGNOLIA ST BK,MAGNOLIA ST CORP,1644,34434,"BAY SPRINGS, MS",SNM,436,436,100,99,7,0,N
TOWN & COUNTRY B&TC,FIRST FARMERS BK HC,1645,692946,"BARDSTOWN, KY",SNM,436,436,100,99,4,0,N
NORTHVIEW BK,FINLAYSON BSHRS,1646,16551,"SANDSTONE, MN",SNM,435,435,100,99,12,0,N
FIRST NB MN,BANCOMMUNITY SVC CORP,1647,197759,"SAINT PETER, MN",NAT,435,435,100,99,3,0,N
BANK OF THE FLINT HILLS,WAMEGO BSHRS,1648,552059,"WAMEGO, KS",SMB,434,434,100,99,7,0,N
FIRST NB IN OLNEY,SUMMIT BSHRS,1649,412845,"OLNEY, IL",NAT,434,434,100,99,6,0,N
BANK OF ENGLAND,MHBC INV I LLLP,1650,244149,"ENGLAND, AR",SNM,433,433,100,99,5,0,N
BANK OF TESCOTT,TESCOTT BSHRS,1651,54058,"TESCOTT, KS",SNM,433,433,100,99,4,0,N
CENTRAL SVG BK,CENTRAL BC,1652,382050,"SAULT SAINTE MARIE, MI",SMB,433,433,100,99,8,0,N
CHARTER WEST BK,NATIONWIDE BSHRS,1653,582953,"WEST POINT, NE",SMB,432,432,100,99,4,0,N
LIBERTY CAP BK,LIBERTY CAP BSHRS,1654,3690121,"ADDISON, TX",SNM,431,431,100,99,0,0,N
MILLENNIUM BK,MILLENNIUM BC,1655,3547896,"DES PLAINES, IL",SNM,431,431,100,99,0,0,N
TRUBANK,COMMUNITY BSHRS CORP,1656,862141,"INDIANOLA, IA",SNM,431,431,100,99,7,0,N
